,index,Unnamed: 0,id,path,class
807,214,214,385,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0023_797501.jpg,8
808,244,244,431,009.Brewer_Blackbird/Brewer_Blackbird_0095_2610.jpg,9
809,274,274,490,010.Red_winged_Blackbird/Red_Winged_Blackbird_0075_4953.jpg,10
810,304,304,552,011.Rusty_Blackbird/Rusty_Blackbird_0091_6695.jpg,11
811,334,334,612,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0057_8236.jpg,12
812,364,364,667,013.Bobolink/Bobolink_0033_10809.jpg,13
813,394,394,729,014.Indigo_Bunting/Indigo_Bunting_0044_14389.jpg,14
814,424,424,788,015.Lazuli_Bunting/Lazuli_Bunting_0089_14598.jpg,15
815,454,454,855,016.Painted_Bunting/Painted_Bunting_0079_15197.jpg,16
816,484,484,907,017.Cardinal/Cardinal_0075_17946.jpg,17
817,514,514,959,018.Spotted_Catbird/Spotted_Catbird_0031_796806.jpg,18
818,544,544,1008,019.Gray_Catbird/Gray_Catbird_0023_20668.jpg,19
819,574,574,1067,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0032_21823.jpg,20
820,604,604,1124,021.Eastern_Towhee/Eastern_Towhee_0097_22580.jpg,21
821,634,634,1187,022.Chuck_will_Widow/Chuck_Will_Widow_0002_796959.jpg,22
822,664,664,1239,023.Brandt_Cormorant/Brandt_Cormorant_0016_23077.jpg,23
823,694,694,1299,024.Red_faced_Cormorant/Red_Faced_Cormorant_0050_796276.jpg,24
824,724,724,1353,025.Pelagic_Cormorant/Pelagic_Cormorant_0035_23849.jpg,25
825,754,754,1407,026.Bronzed_Cowbird/Bronzed_Cowbird_0085_24152.jpg,26
826,784,784,1469,027.Shiny_Cowbird/Shiny_Cowbird_0069_24351.jpg,27
827,814,814,1532,028.Brown_Creeper/Brown_Creeper_0114_24649.jpg,28
828,844,844,1587,029.American_Crow/American_Crow_0136_25117.jpg,29
829,874,874,1653,030.Fish_Crow/Fish_Crow_0025_25893.jpg,30
830,904,904,1709,031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0079_26180.jpg,31
831,934,934,1766,032.Mangrove_Cuckoo/Mangrove_Cuckoo_0042_794628.jpg,32
832,964,964,1821,033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0009_26656.jpg,33
833,994,994,1880,034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0016_27181.jpg,34
834,1024,1024,1941,035.Purple_Finch/Purple_Finch_0110_27750.jpg,35
835,1054,1054,2003,036.Northern_Flicker/Northern_Flicker_0091_28799.jpg,36
836,1084,1084,2058,037.Acadian_Flycatcher/Acadian_Flycatcher_0016_29217.jpg,37
837,1114,1114,2117,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0038_29533.jpg,38
838,1144,1144,2176,039.Least_Flycatcher/Least_Flycatcher_0024_30230.jpg,39
839,1174,1174,2238,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0078_30752.jpg,40
840,1204,1204,2304,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0026_41774.jpg,41
841,1234,1234,2359,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0042_42266.jpg,42
842,1264,1264,2420,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0045_42575.jpg,43
843,1294,1294,2480,044.Frigatebird/Frigatebird_0049_43044.jpg,44
844,1324,1324,2536,045.Northern_Fulmar/Northern_Fulmar_0074_43955.jpg,45
845,1354,1354,2598,046.Gadwall/Gadwall_0017_30979.jpg,46
846,1384,1384,2661,047.American_Goldfinch/American_Goldfinch_0053_32359.jpg,47
847,1414,1414,2721,048.European_Goldfinch/European_Goldfinch_0090_794648.jpg,48
848,1444,1444,2779,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0112_33841.jpg,49
849,1474,1474,2841,050.Eared_Grebe/Eared_Grebe_0027_34341.jpg,50
850,1504,1504,2896,051.Horned_Grebe/Horned_Grebe_0076_34841.jpg,51
851,1534,1534,2956,052.Pied_billed_Grebe/Pied_Billed_Grebe_0119_35377.jpg,52
852,1564,1564,3020,053.Western_Grebe/Western_Grebe_0004_36130.jpg,53
853,1594,1594,3082,054.Blue_Grosbeak/Blue_Grosbeak_0103_36673.jpg,54
854,1624,1624,3142,055.Evening_Grosbeak/Evening_Grosbeak_0072_37301.jpg,55
855,1654,1654,3200,056.Pine_Grosbeak/Pine_Grosbeak_0003_38437.jpg,56
856,1684,1684,3262,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0067_39592.jpg,57
857,1714,1714,3320,058.Pigeon_Guillemot/Pigeon_Guillemot_0083_39980.jpg,58
858,1744,1744,3375,059.California_Gull/California_Gull_0111_41033.jpg,59
859,1774,1774,3437,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0032_44594.jpg,60
860,1804,1804,3501,061.Heermann_Gull/Heermann_Gull_0130_45700.jpg,61
861,1834,1834,3559,062.Herring_Gull/Herring_Gull_0130_46675.jpg,62
862,1864,1864,3612,063.Ivory_Gull/Ivory_Gull_0037_49068.jpg,63
863,1894,1894,3675,064.Ring_billed_Gull/Ring_Billed_Gull_0129_51246.jpg,64
864,1924,1924,3736,065.Slaty_backed_Gull/Slaty_Backed_Gull_0076_796005.jpg,65
865,1954,1954,3785,066.Western_Gull/Western_Gull_0042_53843.jpg,66
866,1984,1984,3848,067.Anna_Hummingbird/Anna_Hummingbird_0029_55823.jpg,67
867,2014,2014,3905,068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0049_57891.jpg,68
868,2044,2044,3964,069.Rufous_Hummingbird/Rufous_Hummingbird_0055_59935.jpg,69
869,2074,2074,4023,070.Green_Violetear/Green_Violetear_0067_795674.jpg,70
870,2104,2104,4091,071.Long_tailed_Jaeger/Long_Tailed_Jaeger_0069_61060.jpg,71
871,2134,2134,4147,072.Pomarine_Jaeger/Pomarine_Jaeger_0072_795743.jpg,72
872,2164,2164,4208,073.Blue_Jay/Blue_Jay_0075_63021.jpg,73
873,2194,2194,4266,074.Florida_Jay/Florida_Jay_0109_64558.jpg,74
874,2224,2224,4326,075.Green_Jay/Green_Jay_0128_65629.jpg,75
875,2254,2254,4387,076.Dark_eyed_Junco/Dark_Eyed_Junco_0094_68735.jpg,76
876,2284,2284,4440,077.Tropical_Kingbird/Tropical_Kingbird_0081_69656.jpg,77
877,2314,2314,4509,078.Gray_Kingbird/Gray_Kingbird_0018_70241.jpg,78
878,2344,2344,4558,079.Belted_Kingfisher/Belted_Kingfisher_0040_70432.jpg,79
879,2374,2374,4620,080.Green_Kingfisher/Green_Kingfisher_0066_71200.jpg,80
880,2404,2404,4683,081.Pied_Kingfisher/Pied_Kingfisher_0016_72280.jpg,81
881,2434,2434,4744,082.Ringed_Kingfisher/Ringed_Kingfisher_0050_73002.jpg,82
882,2464,2464,4804,083.White_breasted_Kingfisher/White_Breasted_Kingfisher_0032_73248.jpg,83
883,2494,2494,4859,084.Red_legged_Kittiwake/Red_Legged_Kittiwake_0067_795401.jpg,84
884,2524,2524,4916,085.Horned_Lark/Horned_Lark_0116_73840.jpg,85
885,2554,2554,4974,086.Pacific_Loon/Pacific_Loon_0054_75543.jpg,86
886,2584,2584,5037,087.Mallard/Mallard_0093_77419.jpg,87
887,2614,2614,5091,088.Western_Meadowlark/Western_Meadowlark_0038_77785.jpg,88
888,2644,2644,5152,089.Hooded_Merganser/Hooded_Merganser_0073_796726.jpg,89
889,2674,2674,5212,090.Red_breasted_Merganser/Red_Breasted_Merganser_0055_79397.jpg,90
890,2704,2704,5271,091.Mockingbird/Mockingbird_0035_79635.jpg,91
891,2734,2734,5340,092.Nighthawk/Nighthawk_0043_84039.jpg,92
892,2764,2764,5397,093.Clark_Nutcracker/Clark_Nutcracker_0071_85125.jpg,93
893,2794,2794,5459,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0055_86075.jpg,94
894,2824,2824,5514,095.Baltimore_Oriole/Baltimore_Oriole_0133_87602.jpg,95
895,2854,2854,5581,096.Hooded_Oriole/Hooded_Oriole_0091_90821.jpg,96
896,2884,2884,5635,097.Orchard_Oriole/Orchard_Oriole_0080_91417.jpg,97
897,2914,2914,5695,098.Scott_Oriole/Scott_Oriole_0069_92271.jpg,98
898,2944,2944,5756,099.Ovenbird/Ovenbird_0035_92785.jpg,99
899,2974,2974,5822,100.Brown_Pelican/Brown_Pelican_0010_94370.jpg,100
900,3004,3004,5875,101.White_Pelican/White_Pelican_0009_97340.jpg,101
901,3034,3034,5931,102.Western_Wood_Pewee/Western_Wood_Pewee_0007_97985.jpg,102
902,3064,3064,5982,103.Sayornis/Sayornis_0070_99354.jpg,103
903,3094,3094,6041,104.American_Pipit/American_Pipit_0021_100378.jpg,104
904,3124,3124,6102,105.Whip_poor_Will/Whip_Poor_Will_0009_796423.jpg,105
905,3154,3154,6154,106.Horned_Puffin/Horned_Puffin_0040_100891.jpg,106
906,3184,3184,6218,107.Common_Raven/Common_Raven_0066_101461.jpg,107
907,3213,3213,6273,108.White_necked_Raven/White_Necked_Raven_0004_102714.jpg,108
908,3243,3243,6335,109.American_Redstart/American_Redstart_0077_104042.jpg,109
909,3273,3273,6390,110.Geococcyx/Geococcyx_0112_104548.jpg,110
910,3303,3303,6448,111.Loggerhead_Shrike/Loggerhead_Shrike_0041_105002.jpg,111
911,3333,3333,6510,112.Great_Grey_Shrike/Great_Grey_Shrike_0064_106778.jpg,112
912,3363,3363,6567,113.Baird_Sparrow/Baird_Sparrow_0014_794549.jpg,113
913,3393,3393,6627,114.Black_throated_Sparrow/Black_Throated_Sparrow_0034_107327.jpg,114
914,3423,3423,6680,115.Brewer_Sparrow/Brewer_Sparrow_0058_796701.jpg,115
915,3453,3453,6741,116.Chipping_Sparrow/Chipping_Sparrow_0088_107562.jpg,116
916,3483,3483,6803,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0018_797246.jpg,117
917,3513,3513,6863,118.House_Sparrow/House_Sparrow_0008_111204.jpg,118
918,3543,3543,6919,119.Field_Sparrow/Field_Sparrow_0121_113455.jpg,119
919,3573,3573,6983,120.Fox_Sparrow/Fox_Sparrow_0092_114774.jpg,120
920,3603,3603,7042,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0126_116029.jpg,121
921,3633,3633,7099,122.Harris_Sparrow/Harris_Sparrow_0029_116516.jpg,122
922,3663,3663,7157,123.Henslow_Sparrow/Henslow_Sparrow_0042_796595.jpg,123
923,3693,3693,7217,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0015_795152.jpg,124
924,3723,3723,7276,125.Lincoln_Sparrow/Lincoln_Sparrow_0083_117272.jpg,125
925,3753,3753,7336,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0004_796941.jpg,126
926,3782,3782,7399,127.Savannah_Sparrow/Savannah_Sparrow_0033_118871.jpg,127
927,3812,3812,7459,128.Seaside_Sparrow/Seaside_Sparrow_0005_796516.jpg,128
928,3842,3842,7517,129.Song_Sparrow/Song_Sparrow_0044_121931.jpg,129
929,3872,3872,7571,130.Tree_Sparrow/Tree_Sparrow_0007_122911.jpg,130
930,3902,3902,7634,131.Vesper_Sparrow/Vesper_Sparrow_0009_125713.jpg,131
931,3932,3932,7694,132.White_crowned_Sparrow/White_Crowned_Sparrow_0101_127058.jpg,132
932,3962,3962,7758,133.White_throated_Sparrow/White_Throated_Sparrow_0112_129101.jpg,133
933,3992,3992,7817,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0020_129328.jpg,134
934,4022,4022,7871,135.Bank_Swallow/Bank_Swallow_0068_129806.jpg,135
935,4051,4051,7936,136.Barn_Swallow/Barn_Swallow_0094_132154.jpg,136
936,4081,4081,7997,137.Cliff_Swallow/Cliff_Swallow_0046_133165.jpg,137
937,4111,4111,8053,138.Tree_Swallow/Tree_Swallow_0030_134942.jpg,138
938,4141,4141,8114,139.Scarlet_Tanager/Scarlet_Tanager_0089_138281.jpg,139
939,4171,4171,8177,140.Summer_Tanager/Summer_Tanager_0035_139561.jpg,140
940,4201,4201,8233,141.Artic_Tern/Artic_Tern_0012_143410.jpg,141
941,4230,4230,8290,142.Black_Tern/Black_Tern_0080_144130.jpg,142
942,4260,4260,8358,143.Caspian_Tern/Caspian_Tern_0105_145673.jpg,143
943,4290,4290,8409,144.Common_Tern/Common_Tern_0067_149540.jpg,144
944,4320,4320,8473,145.Elegant_Tern/Elegant_Tern_0088_151089.jpg,145
945,4350,4350,8534,146.Forsters_Tern/Forsters_Tern_0089_152372.jpg,146
946,4380,4380,8589,147.Least_Tern/Least_Tern_0036_153658.jpg,147
947,4410,4410,8653,148.Green_tailed_Towhee/Green_Tailed_Towhee_0074_154915.jpg,148
948,4440,4440,8711,149.Brown_Thrasher/Brown_Thrasher_0021_155160.jpg,149
949,4470,4470,8769,150.Sage_Thrasher/Sage_Thrasher_0076_796445.jpg,150
950,4500,4500,8830,151.Black_capped_Vireo/Black_Capped_Vireo_0041_797452.jpg,151
951,4530,4530,8884,152.Blue_headed_Vireo/Blue_Headed_Vireo_0112_156196.jpg,152
952,4560,4560,8944,153.Philadelphia_Vireo/Philadelphia_Vireo_0030_156533.jpg,153
953,4590,4590,9006,154.Red_eyed_Vireo/Red_Eyed_Vireo_0029_156777.jpg,154
954,4620,4620,9062,155.Warbling_Vireo/Warbling_Vireo_0118_158285.jpg,155
955,4650,4650,9119,156.White_eyed_Vireo/White_Eyed_Vireo_0122_159284.jpg,156
956,4680,4680,9190,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0003_794974.jpg,157
957,4710,4710,9237,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0062_159783.jpg,158
958,4740,4740,9300,159.Black_and_white_Warbler/Black_And_White_Warbler_0072_160353.jpg,159
959,4770,4770,9360,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0083_161462.jpg,160
960,4800,4800,9421,161.Blue_winged_Warbler/Blue_Winged_Warbler_0012_162086.jpg,161
961,4830,4830,9481,162.Canada_Warbler/Canada_Warbler_0004_162224.jpg,162
962,4860,4860,9540,163.Cape_May_Warbler/Cape_May_Warbler_0023_163133.jpg,163
963,4890,4890,9603,164.Cerulean_Warbler/Cerulean_Warbler_0077_797202.jpg,164
964,4920,4920,9660,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0006_163858.jpg,165
965,4950,4950,9721,166.Golden_winged_Warbler/Golden_Winged_Warbler_0030_164462.jpg,166
966,4980,4980,9781,167.Hooded_Warbler/Hooded_Warbler_0124_164923.jpg,167
967,5010,5010,9840,168.Kentucky_Warbler/Kentucky_Warbler_0079_165339.jpg,168
968,5040,5040,9898,169.Magnolia_Warbler/Magnolia_Warbler_0054_165965.jpg,169
969,5070,5070,9954,170.Mourning_Warbler/Mourning_Warbler_0064_166447.jpg,170
970,5100,5100,10014,171.Myrtle_Warbler/Myrtle_Warbler_0026_166680.jpg,171
971,5130,5130,10075,172.Nashville_Warbler/Nashville_Warbler_0128_166444.jpg,172
972,5160,5160,10140,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0051_168002.jpg,173
973,5190,5190,10197,174.Palm_Warbler/Palm_Warbler_0056_168740.jpg,174
974,5220,5220,10255,175.Pine_Warbler/Pine_Warbler_0032_172080.jpg,175
975,5250,5250,10319,176.Prairie_Warbler/Prairie_Warbler_0051_172585.jpg,176
976,5280,5280,10375,177.Prothonotary_Warbler/Prothonotary_Warbler_0063_173830.jpg,177
977,5310,5310,10435,178.Swainson_Warbler/Swainson_Warbler_0048_794887.jpg,178
978,5340,5340,10492,179.Tennessee_Warbler/Tennessee_Warbler_0030_172338.jpg,179
979,5370,5370,10553,180.Wilson_Warbler/Wilson_Warbler_0069_175181.jpg,180
980,5400,5400,10609,181.Worm_eating_Warbler/Worm_Eating_Warbler_0097_176010.jpg,181
981,5430,5430,10676,182.Yellow_Warbler/Yellow_Warbler_0039_176444.jpg,182
982,5460,5460,10731,183.Northern_Waterthrush/Northern_Waterthrush_0015_177075.jpg,183
983,5490,5490,10790,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0068_177462.jpg,184
984,5520,5520,10851,185.Bohemian_Waxwing/Bohemian_Waxwing_0094_177955.jpg,185
985,5550,5550,10913,186.Cedar_Waxwing/Cedar_Waxwing_0118_178779.jpg,186
986,5580,5580,10968,187.American_Three_toed_Woodpecker/American_Three_Toed_Woodpecker_0008_179850.jpg,187
987,5610,5610,11019,188.Pileated_Woodpecker/Pileated_Woodpecker_0105_180246.jpg,188
988,5640,5640,11076,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0050_180751.jpg,189
989,5670,5670,11143,190.Red_cockaded_Woodpecker/Red_Cockaded_Woodpecker_0010_182451.jpg,190
990,5699,5699,11199,191.Red_headed_Woodpecker/Red_Headed_Woodpecker_0081_182811.jpg,191
991,5729,5729,11261,192.Downy_Woodpecker/Downy_Woodpecker_0038_184418.jpg,192
992,5759,5759,11322,193.Bewick_Wren/Bewick_Wren_0054_184902.jpg,193
993,5789,5789,11385,194.Cactus_Wren/Cactus_Wren_0058_185903.jpg,194
994,5819,5819,11439,195.Carolina_Wren/Carolina_Wren_0086_186431.jpg,195
995,5849,5849,11498,196.House_Wren/House_Wren_0046_187477.jpg,196
996,5878,5878,11556,197.Marsh_Wren/Marsh_Wren_0118_188512.jpg,197
997,5908,5908,11616,198.Rock_Wren/Rock_Wren_0113_189204.jpg,198
998,5938,5938,11682,199.Winter_Wren/Winter_Wren_0130_189531.jpg,199
999,5968,5968,11738,200.Common_Yellowthroat/Common_Yellowthroat_0081_190525.jpg,200
1000,5,5,9,001.Black_footed_Albatross/Black_Footed_Albatross_0010_796097.jpg,1
1001,35,35,72,002.Laysan_Albatross/Laysan_Albatross_0065_809.jpg,2
1002,65,65,127,003.Sooty_Albatross/Sooty_Albatross_0077_1080.jpg,3
1003,95,95,189,004.Groove_billed_Ani/Groove_Billed_Ani_0019_1585.jpg,4
1004,125,125,248,005.Crested_Auklet/Crested_Auklet_0047_794918.jpg,5
1005,155,155,289,006.Least_Auklet/Least_Auklet_0015_795065.jpg,6
1006,185,185,332,007.Parakeet_Auklet/Parakeet_Auklet_0041_795933.jpg,7
1007,215,215,388,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0016_2114.jpg,8
1008,245,245,432,009.Brewer_Blackbird/Brewer_Blackbird_0035_2611.jpg,9
1009,275,275,491,010.Red_winged_Blackbird/Red_Winged_Blackbird_0005_5636.jpg,10
1010,305,305,554,011.Rusty_Blackbird/Rusty_Blackbird_0031_6699.jpg,11
1011,335,335,613,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0082_8577.jpg,12
1012,365,365,668,013.Bobolink/Bobolink_0094_9823.jpg,13
1013,395,395,730,014.Indigo_Bunting/Indigo_Bunting_0017_11574.jpg,14
1014,425,425,789,015.Lazuli_Bunting/Lazuli_Bunting_0004_14887.jpg,15
1015,455,455,856,016.Painted_Bunting/Painted_Bunting_0091_15198.jpg,16
1016,485,485,910,017.Cardinal/Cardinal_0066_17803.jpg,17
1017,515,515,960,018.Spotted_Catbird/Spotted_Catbird_0041_796807.jpg,18
1018,545,545,1010,019.Gray_Catbird/Gray_Catbird_0134_20596.jpg,19
1019,575,575,1069,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0005_21828.jpg,20
1020,605,605,1125,021.Eastern_Towhee/Eastern_Towhee_0124_22585.jpg,21
1021,635,635,1188,022.Chuck_will_Widow/Chuck_Will_Widow_0017_796960.jpg,22
1022,665,665,1241,023.Brandt_Cormorant/Brandt_Cormorant_0067_23352.jpg,23
1023,695,695,1300,024.Red_faced_Cormorant/Red_Faced_Cormorant_0042_796277.jpg,24
1024,725,725,1354,025.Pelagic_Cormorant/Pelagic_Cormorant_0088_23855.jpg,25
1025,755,755,1408,026.Bronzed_Cowbird/Bronzed_Cowbird_0060_24082.jpg,26
1026,785,785,1470,027.Shiny_Cowbird/Shiny_Cowbird_0066_24358.jpg,27
1027,815,815,1533,028.Brown_Creeper/Brown_Creeper_0127_24656.jpg,28
1028,845,845,1588,029.American_Crow/American_Crow_0101_25118.jpg,29
1029,875,875,1654,030.Fish_Crow/Fish_Crow_0081_25908.jpg,30
1030,905,905,1711,031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0086_26188.jpg,31
1031,935,935,1767,032.Mangrove_Cuckoo/Mangrove_Cuckoo_0020_794629.jpg,32
1032,965,965,1823,033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0022_26423.jpg,33
1033,995,995,1881,034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0043_26990.jpg,34
1034,1025,1025,1945,035.Purple_Finch/Purple_Finch_0092_27264.jpg,35
1035,1055,1055,2007,036.Northern_Flicker/Northern_Flicker_0132_28313.jpg,36
1036,1085,1085,2061,037.Acadian_Flycatcher/Acadian_Flycatcher_0009_29155.jpg,37
1037,1115,1115,2118,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0087_29252.jpg,38
1038,1145,1145,2177,039.Least_Flycatcher/Least_Flycatcher_0096_30233.jpg,39
1039,1175,1175,2240,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0080_30515.jpg,40
1040,1205,1205,2309,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0089_41810.jpg,41
1041,1235,1235,2364,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0060_42293.jpg,42
1042,1265,1265,2422,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0006_795473.jpg,43
1043,1295,1295,2484,044.Frigatebird/Frigatebird_0008_43058.jpg,44
1044,1325,1325,2537,045.Northern_Fulmar/Northern_Fulmar_0098_43578.jpg,45
1045,1355,1355,2601,046.Gadwall/Gadwall_0042_31411.jpg,46
1046,1385,1385,2663,047.American_Goldfinch/American_Goldfinch_0087_32363.jpg,47
1047,1415,1415,2722,048.European_Goldfinch/European_Goldfinch_0088_794651.jpg,48
1048,1445,1445,2781,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0126_33593.jpg,49
1049,1475,1475,2842,050.Eared_Grebe/Eared_Grebe_0079_34342.jpg,50
1050,1505,1505,2899,051.Horned_Grebe/Horned_Grebe_0039_34848.jpg,51
1051,1535,1535,2958,052.Pied_billed_Grebe/Pied_Billed_Grebe_0033_35379.jpg,52
1052,1565,1565,3023,053.Western_Grebe/Western_Grebe_0058_36403.jpg,53
1053,1595,1595,3085,054.Blue_Grosbeak/Blue_Grosbeak_0029_37197.jpg,54
1054,1625,1625,3143,055.Evening_Grosbeak/Evening_Grosbeak_0051_37954.jpg,55
1055,1655,1655,3202,056.Pine_Grosbeak/Pine_Grosbeak_0025_38443.jpg,56
1056,1685,1685,3263,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0125_39597.jpg,57
1057,1715,1715,3324,058.Pigeon_Guillemot/Pigeon_Guillemot_0025_40511.jpg,58
1058,1745,1745,3380,059.California_Gull/California_Gull_0103_41044.jpg,59
1059,1775,1775,3438,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0093_44724.jpg,60
1060,1805,1805,3502,061.Heermann_Gull/Heermann_Gull_0044_45705.jpg,61
1061,1835,1835,3560,062.Herring_Gull/Herring_Gull_0054_46164.jpg,62
1062,1865,1865,3614,063.Ivory_Gull/Ivory_Gull_0041_49172.jpg,63
1063,1895,1895,3676,064.Ring_billed_Gull/Ring_Billed_Gull_0063_51256.jpg,64
1064,1925,1925,3737,065.Slaty_backed_Gull/Slaty_Backed_Gull_0021_796008.jpg,65
1065,1955,1955,3786,066.Western_Gull/Western_Gull_0128_53852.jpg,66
1066,1985,1985,3849,067.Anna_Hummingbird/Anna_Hummingbird_0054_56419.jpg,67
1067,2015,2015,3906,068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0064_57387.jpg,68
1068,2045,2045,3966,069.Rufous_Hummingbird/Rufous_Hummingbird_0035_59434.jpg,69
1069,2075,2075,4024,070.Green_Violetear/Green_Violetear_0047_795677.jpg,70
1070,2105,2105,4092,071.Long_tailed_Jaeger/Long_Tailed_Jaeger_0001_797061.jpg,71
1071,2135,2135,4149,072.Pomarine_Jaeger/Pomarine_Jaeger_0022_795747.jpg,72
1072,2165,2165,4209,073.Blue_Jay/Blue_Jay_0066_61490.jpg,73
1073,2195,2195,4267,074.Florida_Jay/Florida_Jay_0039_64576.jpg,74
1074,2225,2225,4328,075.Green_Jay/Green_Jay_0020_66168.jpg,75
1075,2255,2255,4390,076.Dark_eyed_Junco/Dark_Eyed_Junco_0081_67223.jpg,76
1076,2285,2285,4443,077.Tropical_Kingbird/Tropical_Kingbird_0004_69659.jpg,77
1077,2315,2315,4510,078.Gray_Kingbird/Gray_Kingbird_0062_795026.jpg,78
1078,2345,2345,4559,079.Belted_Kingfisher/Belted_Kingfisher_0099_70449.jpg,79
1079,2375,2375,4621,080.Green_Kingfisher/Green_Kingfisher_0081_70953.jpg,80
1080,2405,2405,4686,081.Pied_Kingfisher/Pied_Kingfisher_0122_71789.jpg,81
1081,2435,2435,4745,082.Ringed_Kingfisher/Ringed_Kingfisher_0076_73095.jpg,82
1082,2465,2465,4806,083.White_breasted_Kingfisher/White_Breasted_Kingfisher_0115_73252.jpg,83
1083,2495,2495,4860,084.Red_legged_Kittiwake/Red_Legged_Kittiwake_0007_795402.jpg,84
1084,2525,2525,4920,085.Horned_Lark/Horned_Lark_0013_74374.jpg,85
1085,2555,2555,4975,086.Pacific_Loon/Pacific_Loon_0037_75800.jpg,86
1086,2585,2585,5038,087.Mallard/Mallard_0114_76924.jpg,87
1087,2615,2615,5092,088.Western_Meadowlark/Western_Meadowlark_0104_78105.jpg,88
1088,2645,2645,5153,089.Hooded_Merganser/Hooded_Merganser_0053_796728.jpg,89
1089,2675,2675,5215,090.Red_breasted_Merganser/Red_Breasted_Merganser_0021_79168.jpg,90
1090,2705,2705,5278,091.Mockingbird/Mockingbird_0103_79659.jpg,91
1091,2735,2735,5341,092.Nighthawk/Nighthawk_0061_82509.jpg,92
1092,2765,2765,5398,093.Clark_Nutcracker/Clark_Nutcracker_0124_85128.jpg,93
1093,2795,2795,5460,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0036_86596.jpg,94
1094,2825,2825,5516,095.Baltimore_Oriole/Baltimore_Oriole_0071_89611.jpg,95
1095,2855,2855,5582,096.Hooded_Oriole/Hooded_Oriole_0096_90311.jpg,96
1096,2885,2885,5636,097.Orchard_Oriole/Orchard_Oriole_0042_91678.jpg,97
1097,2915,2915,5696,098.Scott_Oriole/Scott_Oriole_0024_92302.jpg,98
1098,2945,2945,5758,099.Ovenbird/Ovenbird_0046_92821.jpg,99
1099,2975,2975,5824,100.Brown_Pelican/Brown_Pelican_0111_93872.jpg,100
1100,3005,3005,5876,101.White_Pelican/White_Pelican_0071_96061.jpg,101
1101,3035,3035,5932,102.Western_Wood_Pewee/Western_Wood_Pewee_0015_98184.jpg,102
1102,3065,3065,5988,103.Sayornis/Sayornis_0127_98865.jpg,103
1103,3095,3095,6042,104.American_Pipit/American_Pipit_0082_99867.jpg,104
1104,3125,3125,6103,105.Whip_poor_Will/Whip_Poor_Will_0016_796424.jpg,105
1105,3155,3155,6156,106.Horned_Puffin/Horned_Puffin_0034_100895.jpg,106
1106,3185,3185,6219,107.Common_Raven/Common_Raven_0035_101466.jpg,107
1107,3214,3214,6275,108.White_necked_Raven/White_Necked_Raven_0020_102730.jpg,108
1108,3244,3244,6336,109.American_Redstart/American_Redstart_0054_103543.jpg,109
1109,3274,3274,6391,110.Geococcyx/Geococcyx_0061_104553.jpg,110
